id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10
19412,Women Tshirts,5,black,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19413,Women Tshirts,5,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
19414,Women Tshirts,5,default,regular,regular,solid,solid,short sleeves,regular sleeves,default,dummy,dummy
19415,Women Tshirts,5,yellow,regular,crop,printed,graphic,default,regular sleeves,default,dummy,dummy
19416,Women Tshirts,5,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19417,Women Tshirts,5,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19418,Women Tshirts,5,default,loose,regular,solid,solid,short sleeves,regular sleeves,default,dummy,dummy
19419,Women Tshirts,5,black,loose,long,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
19420,Women Tshirts,5,black,regular,crop,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
19421,Women Tshirts,5,black,regular,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
19422,Women Tshirts,5,white,loose,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19423,Women Tshirts,5,maroon,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19424,Women Tshirts,5,multicolor,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19425,Women Tshirts,5,black,regular,regular,default,default,short sleeves,regular sleeves,default,dummy,dummy
19426,Women Tshirts,5,black,loose,long,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19427,Women Tshirts,5,maroon,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19428,Women Tshirts,5,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19429,Women Tshirts,5,pink,regular,long,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19430,Women Tshirts,5,default,regular,crop,solid,solid,long sleeves,regular sleeves,default,dummy,dummy
19431,Women Tshirts,5,black,loose,long,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
19432,Women Tshirts,5,default,loose,long,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19433,Women Tshirts,5,pink,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19434,Women Tshirts,5,yellow,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19435,Women Tshirts,5,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19436,Women Tshirts,5,yellow,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19437,Women Tshirts,5,default,regular,crop,solid,solid,long sleeves,regular sleeves,default,dummy,dummy
19438,Women Tshirts,5,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19439,Women Tshirts,5,default,regular,crop,solid,solid,long sleeves,regular sleeves,default,dummy,dummy
19440,Women Tshirts,5,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,dummy,dummy
19441,Women Tshirts,5,white,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
19442,Women Tshirts,5,white,regular,regular,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19443,Women Tshirts,5,black,regular,crop,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19444,Women Tshirts,5,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19445,Women Tshirts,5,default,regular,long,default,default,short sleeves,regular sleeves,default,dummy,dummy
19446,Women Tshirts,5,maroon,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19447,Women Tshirts,5,multicolor,regular,long,default,default,short sleeves,regular sleeves,default,dummy,dummy
19448,Women Tshirts,5,yellow,regular,crop,printed,typography,long sleeves,cuffed sleeves,default,dummy,dummy
19449,Women Tshirts,5,white,loose,long,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19450,Women Tshirts,5,white,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
19451,Women Tshirts,5,pink,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19452,Women Tshirts,5,yellow,regular,crop,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19453,Women Tshirts,5,black,boxy,crop,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19454,Women Tshirts,5,pink,regular,crop,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19455,Women Tshirts,5,yellow,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19456,Women Tshirts,5,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19457,Women Tshirts,5,yellow,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19458,Women Tshirts,5,black,regular,regular,printed,typography,long sleeves,cuffed sleeves,default,dummy,dummy
19459,Women Tshirts,5,default,regular,crop,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19460,Women Tshirts,5,pink,regular,crop,printed,typography,long sleeves,cuffed sleeves,default,dummy,dummy
19461,Women Tshirts,5,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,dummy,dummy
19462,Women Tshirts,5,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19463,Women Tshirts,5,default,loose,long,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19464,Women Tshirts,5,pink,loose,long,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19465,Women Tshirts,5,black,regular,crop,printed,quirky,long sleeves,cuffed sleeves,default,dummy,dummy
19466,Women Tshirts,5,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19467,Women Tshirts,5,white,regular,crop,printed,typography,long sleeves,cuffed sleeves,default,dummy,dummy
19468,Women Tshirts,5,black,regular,regular,solid,default,long sleeves,regular sleeves,default,dummy,dummy
19469,Women Tshirts,5,black,loose,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
19470,Women Tshirts,5,black,regular,regular,printed,funky print,long sleeves,regular sleeves,default,dummy,dummy
19471,Women Tshirts,5,white,regular,crop,printed,funky print,long sleeves,regular sleeves,default,dummy,dummy
19472,Women Tshirts,5,white,loose,long,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19473,Women Tshirts,5,default,regular,regular,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19474,Women Tshirts,5,default,regular,crop,solid,solid,short sleeves,regular sleeves,default,dummy,dummy
19475,Women Tshirts,5,black,regular,crop,solid,solid,long sleeves,regular sleeves,default,dummy,dummy
19476,Women Tshirts,5,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19477,Women Tshirts,5,white,regular,regular,printed,typography,default,regular sleeves,default,dummy,dummy
19478,Women Tshirts,5,black,regular,crop,printed,quirky,long sleeves,cuffed sleeves,default,dummy,dummy
19479,Women Tshirts,5,pink,regular,crop,solid,solid,short sleeves,regular sleeves,default,dummy,dummy
19480,Women Tshirts,5,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19481,Women Tshirts,5,yellow,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19482,Women Tshirts,5,black,loose,long,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
19483,Women Tshirts,5,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
19484,Women Tshirts,5,yellow,regular,crop,printed,funky print,short sleeves,regular sleeves,applique,dummy,dummy
19485,Women Tshirts,5,black,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19486,Women Tshirts,5,pink,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19487,Women Tshirts,5,default,regular,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
19488,Women Tshirts,5,pink,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19489,Women Tshirts,5,pink,regular,crop,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19490,Women Tshirts,5,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
19491,Women Tshirts,5,default,regular,crop,solid,solid,long sleeves,regular sleeves,default,dummy,dummy
19492,Women Tshirts,5,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19493,Women Tshirts,5,yellow,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19494,Women Tshirts,5,maroon,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19495,Women Tshirts,5,white,regular,regular,printed,funky print,default,regular sleeves,default,dummy,dummy
19496,Women Tshirts,5,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19497,Women Tshirts,5,black,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19498,Women Tshirts,5,default,regular,crop,printed,default,short sleeves,regular sleeves,default,dummy,dummy
19499,Women Tshirts,5,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
19500,Women Tshirts,5,black,regular,long,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19501,Women Tshirts,5,default,loose,long,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19502,Women Tshirts,5,white,regular,crop,printed,funky print,long sleeves,regular sleeves,default,dummy,dummy
19503,Women Tshirts,5,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,dummy,dummy
19504,Women Tshirts,5,white,loose,regular,printed,graphic,default,regular sleeves,default,dummy,dummy
19505,Women Tshirts,5,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
19506,Women Tshirts,5,white,regular,long,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19507,Women Tshirts,5,pink,regular,crop,solid,solid,short sleeves,regular sleeves,default,dummy,dummy
19508,Women Tshirts,5,yellow,regular,crop,solid,solid,long sleeves,regular sleeves,default,dummy,dummy
19509,Women Tshirts,5,maroon,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19510,Women Tshirts,5,default,regular,crop,solid,solid,long sleeves,regular sleeves,default,dummy,dummy
19511,Women Tshirts,5,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19512,Women Tshirts,5,white,loose,long,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19513,Women Tshirts,5,maroon,regular,crop,solid,solid,long sleeves,regular sleeves,default,dummy,dummy
19514,Women Tshirts,5,default,regular,regular,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19515,Women Tshirts,5,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
19516,Women Tshirts,5,white,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
19517,Women Tshirts,5,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19518,Women Tshirts,5,white,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
19519,Women Tshirts,5,default,regular,long,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19520,Women Tshirts,5,default,regular,crop,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19521,Women Tshirts,5,default,regular,regular,printed,typography,long sleeves,regular sleeves,default,dummy,dummy
19522,Women Tshirts,5,maroon,regular,regular,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19523,Women Tshirts,5,maroon,regular,crop,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
19524,Women Tshirts,5,default,regular,regular,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19525,Women Tshirts,5,default,regular,regular,solid,solid,short sleeves,regular sleeves,default,dummy,dummy
19526,Women Tshirts,5,pink,regular,crop,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19527,Women Tshirts,5,yellow,regular,crop,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19528,Women Tshirts,5,pink,loose,long,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19529,Women Tshirts,5,maroon,regular,crop,printed,solid,long sleeves,cuffed sleeves,default,dummy,dummy
19530,Women Tshirts,5,pink,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19531,Women Tshirts,5,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,dummy,dummy
19532,Women Tshirts,5,maroon,regular,crop,default,default,long sleeves,cuffed sleeves,default,dummy,dummy
19533,Women Tshirts,5,default,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
19534,Women Tshirts,5,white,loose,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
19535,Women Tshirts,5,black,regular,crop,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19536,Women Tshirts,5,yellow,regular,crop,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19537,Women Tshirts,5,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19538,Women Tshirts,5,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
19539,Women Tshirts,5,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,dummy,dummy
19540,Women Tshirts,5,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,dummy,dummy
19541,Women Tshirts,5,black,regular,regular,printed,funky print,long sleeves,cuffed sleeves,default,dummy,dummy
19542,Women Tshirts,5,default,regular,crop,solid,solid,long sleeves,regular sleeves,default,dummy,dummy
19543,Women Tshirts,5,default,regular,crop,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19544,Women Tshirts,5,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19545,Women Tshirts,5,black,regular,crop,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19546,Women Tshirts,5,multicolor,regular,regular,default,default,long sleeves,cuffed sleeves,default,dummy,dummy
19547,Women Tshirts,5,white,loose,long,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
19548,Women Tshirts,5,black,regular,crop,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19549,Women Tshirts,5,black,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19550,Women Tshirts,5,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
19551,Women Tshirts,5,pink,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19552,Women Tshirts,5,default,regular,crop,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19553,Women Tshirts,5,default,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
19554,Women Tshirts,5,pink,regular,crop,solid,solid,long sleeves,regular sleeves,default,dummy,dummy
19555,Women Tshirts,5,pink,regular,crop,solid,solid,long sleeves,cuffed sleeves,default,dummy,dummy
19556,Women Tshirts,5,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19557,Women Tshirts,5,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19558,Women Tshirts,5,yellow,regular,crop,printed,funky print,long sleeves,cuffed sleeves,default,dummy,dummy
19559,Women Tshirts,5,default,regular,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
19560,Women Tshirts,5,white,regular,regular,printed,typography,default,regular sleeves,default,dummy,dummy
19561,Women Tshirts,5,default,regular,crop,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19562,Women Tshirts,5,default,loose,long,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19563,Women Tshirts,5,black,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
19564,Women Tshirts,5,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19565,Women Tshirts,5,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
19566,Women Tshirts,5,maroon,regular,crop,solid,solid,long sleeves,regular sleeves,default,dummy,dummy
19567,Women Tshirts,5,default,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
19568,Women Tshirts,5,black,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19569,Women Tshirts,5,yellow,regular,regular,printed,default,long sleeves,regular sleeves,default,dummy,dummy
19570,Women Tshirts,5,default,loose,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19571,Women Tshirts,5,black,loose,long,solid,solid,short sleeves,regular sleeves,default,dummy,dummy
19572,Women Tshirts,5,multicolor,loose,regular,default,default,short sleeves,regular sleeves,default,dummy,dummy
19573,Women Tshirts,5,yellow,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19574,Women Tshirts,5,black,regular,regular,printed,graphic,long sleeves,regular sleeves,default,dummy,dummy
19575,Women Tshirts,5,maroon,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19576,Women Tshirts,5,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19577,Women Tshirts,5,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19578,Women Tshirts,5,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19579,Women Tshirts,5,yellow,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19580,Women Tshirts,5,white,regular,crop,solid,solid,short sleeves,regular sleeves,default,dummy,dummy
19581,Women Tshirts,5,white,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19582,Women Tshirts,5,pink,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19583,Women Tshirts,5,pink,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
19584,Women Tshirts,5,black,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19585,Women Tshirts,5,black,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19586,Women Tshirts,5,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
19587,Women Tshirts,5,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19588,Women Tshirts,5,white,regular,regular,printed,solid,long sleeves,regular sleeves,default,dummy,dummy
19589,Women Tshirts,5,pink,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19590,Women Tshirts,5,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19591,Women Tshirts,5,black,regular,crop,printed,typography,long sleeves,cuffed sleeves,default,dummy,dummy
19592,Women Tshirts,5,default,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
19593,Women Tshirts,5,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19594,Women Tshirts,5,default,loose,regular,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19595,Women Tshirts,5,pink,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19596,Women Tshirts,5,black,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
19597,Women Tshirts,5,default,regular,regular,solid,solid,short sleeves,regular sleeves,default,dummy,dummy
19598,Women Tshirts,5,yellow,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19599,Women Tshirts,5,black,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
19600,Women Tshirts,5,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19601,Women Tshirts,5,default,regular,crop,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
19602,Women Tshirts,5,multicolor,regular,crop,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
19603,Women Tshirts,5,black,regular,regular,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19604,Women Tshirts,5,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19605,Women Tshirts,5,white,regular,crop,solid,solid,short sleeves,regular sleeves,default,dummy,dummy
19606,Women Tshirts,5,multicolor,regular,regular,default,default,long sleeves,regular sleeves,default,dummy,dummy
19607,Women Tshirts,5,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,dummy,dummy
19608,Women Tshirts,5,white,regular,regular,printed,typography,default,regular sleeves,default,dummy,dummy
19609,Women Tshirts,5,yellow,loose,long,default,default,short sleeves,regular sleeves,default,dummy,dummy
19610,Women Tshirts,5,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,dummy,dummy
19611,Women Tshirts,5,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19612,Women Tshirts,5,white,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19613,Women Tshirts,5,default,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19614,Women Tshirts,5,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19615,Women Tshirts,5,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
19616,Women Tshirts,5,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19617,Women Tshirts,5,white,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
19618,Women Tshirts,5,default,regular,crop,printed,typography,long sleeves,regular sleeves,default,dummy,dummy
19619,Women Tshirts,5,yellow,regular,regular,printed,funky print,long sleeves,cuffed sleeves,default,dummy,dummy
19620,Women Tshirts,5,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19621,Women Tshirts,5,black,regular,crop,printed,typography,long sleeves,cuffed sleeves,default,dummy,dummy
19622,Women Tshirts,5,pink,regular,crop,solid,solid,long sleeves,cuffed sleeves,default,dummy,dummy
19623,Women Tshirts,5,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19624,Women Tshirts,5,black,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19625,Women Tshirts,5,yellow,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19626,Women Tshirts,5,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19627,Women Tshirts,5,black,regular,crop,printed,funky print,long sleeves,cuffed sleeves,default,dummy,dummy
19628,Women Tshirts,5,maroon,regular,regular,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19629,Women Tshirts,5,pink,regular,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
19630,Women Tshirts,5,default,regular,crop,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19631,Women Tshirts,5,white,regular,crop,printed,typography,long sleeves,regular sleeves,default,dummy,dummy
19632,Women Tshirts,5,yellow,regular,crop,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19633,Women Tshirts,5,pink,loose,long,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19634,Women Tshirts,5,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19635,Women Tshirts,5,default,regular,long,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19636,Women Tshirts,5,white,loose,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19637,Women Tshirts,5,black,loose,long,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19638,Women Tshirts,5,yellow,loose,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19639,Women Tshirts,5,white,regular,crop,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19640,Women Tshirts,5,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
19641,Women Tshirts,5,black,regular,crop,solid,solid,long sleeves,cuffed sleeves,default,dummy,dummy
19642,Women Tshirts,5,maroon,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19643,Women Tshirts,5,yellow,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19644,Women Tshirts,5,black,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19645,Women Tshirts,5,white,loose,long,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19646,Women Tshirts,5,white,regular,regular,printed,funky print,default,regular sleeves,default,dummy,dummy
19647,Women Tshirts,5,pink,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19648,Women Tshirts,5,black,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19649,Women Tshirts,5,yellow,boxy,crop,solid,solid,default,regular sleeves,default,dummy,dummy
19650,Women Tshirts,5,maroon,regular,crop,printed,funky print,long sleeves,cuffed sleeves,default,dummy,dummy
19651,Women Tshirts,5,maroon,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19652,Women Tshirts,5,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
19653,Women Tshirts,5,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19654,Women Tshirts,5,default,regular,crop,solid,solid,long sleeves,regular sleeves,default,dummy,dummy
19655,Women Tshirts,5,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19656,Women Tshirts,5,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19657,Women Tshirts,5,maroon,regular,crop,solid,solid,long sleeves,regular sleeves,default,dummy,dummy
19658,Women Tshirts,5,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,dummy,dummy
19659,Women Tshirts,5,black,regular,crop,printed,quirky,long sleeves,cuffed sleeves,default,dummy,dummy
19660,Women Tshirts,5,white,loose,regular,printed,graphic,short sleeves,regular sleeves,default,dummy,dummy
19661,Women Tshirts,5,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
19662,Women Tshirts,5,white,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19663,Women Tshirts,5,black,regular,regular,printed,funky print,long sleeves,regular sleeves,default,dummy,dummy
19664,Women Tshirts,5,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19665,Women Tshirts,5,default,regular,crop,solid,solid,long sleeves,regular sleeves,default,dummy,dummy
19666,Women Tshirts,5,black,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19667,Women Tshirts,5,pink,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19668,Women Tshirts,5,white,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19669,Women Tshirts,5,yellow,regular,regular,printed,typography,long sleeves,regular sleeves,default,dummy,dummy
19670,Women Tshirts,5,yellow,regular,regular,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19671,Women Tshirts,5,default,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
19672,Women Tshirts,5,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19673,Women Tshirts,5,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19674,Women Tshirts,5,white,regular,crop,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19675,Women Tshirts,5,default,regular,long,default,default,short sleeves,regular sleeves,default,dummy,dummy
19676,Women Tshirts,5,black,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
19677,Women Tshirts,5,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,default,dummy,dummy
19678,Women Tshirts,5,yellow,regular,crop,printed,quirky,short sleeves,regular sleeves,default,dummy,dummy
19679,Women Tshirts,5,pink,regular,regular,default,default,short sleeves,regular sleeves,default,dummy,dummy
19680,Women Tshirts,5,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19681,Women Tshirts,5,white,loose,long,printed,typography,default,regular sleeves,default,dummy,dummy
19682,Women Tshirts,5,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19684,Women Tshirts,5,maroon,loose,long,printed,funky print,short sleeves,regular sleeves,default,dummy,dummy
19685,Women Tshirts,5,black,loose,long,printed,typography,short sleeves,regular sleeves,default,dummy,dummy
19686,Women Tshirts,5,maroon,regular,crop,solid,solid,long sleeves,regular sleeves,default,dummy,dummy
