id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10
26351,Women Tops & Tunics,10,peach,regular,regular,v-neck,casual,solid,solid,short sleeves,default,knitted
26352,Women Tops & Tunics,10,black,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,waist tie-ups
26353,Women Tops & Tunics,10,black,regular,regular,round neck,casual,printed,default,short sleeves,regular sleeves,default
26354,Women Tops & Tunics,10,yellow,fitted,regular,square neck,casual,solid,solid,short sleeves,default,ruffles
26355,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,applique
26356,Women Tops & Tunics,10,black,regular,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,waist tie-ups
26357,Women Tops & Tunics,10,red,fitted,crop,v-neck,casual,solid,solid,short sleeves,regular sleeves,knitted
26358,Women Tops & Tunics,10,peach,fitted,crop,high,casual,solid,solid,three-quarter sleeves,regular sleeves,knitted
26359,Women Tops & Tunics,10,maroon,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,knitted
26360,Women Tops & Tunics,10,white,regular,regular,high,casual,printed,default,short sleeves,regular sleeves,ruffles
26361,Women Tops & Tunics,10,peach,default,crop,high,casual,default,default,sleeveless,sleeveless,applique
26362,Women Tops & Tunics,10,navy blue,regular,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted
26363,Women Tops & Tunics,10,green,default,regular,default,casual,default,floral,three-quarter sleeves,regular sleeves,default
26364,Women Tops & Tunics,10,blue,regular,regular,square neck,casual,solid,solid,three-quarter sleeves,puff sleeves,ruffles
26365,Women Tops & Tunics,10,blue,fitted,regular,square neck,casual,solid,solid,short sleeves,puff sleeves,ruffles
26366,Women Tops & Tunics,10,white,fitted,crop,high,casual,solid,solid,three-quarter sleeves,regular sleeves,knitted
26367,Women Tops & Tunics,10,blue,fitted,regular,round neck,casual,printed,default,short sleeves,regular sleeves,knitted
26368,Women Tops & Tunics,10,red,regular,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted
26369,Women Tops & Tunics,10,default,regular,crop,default,casual,solid,solid,sleeveless,regular sleeves,tie-ups
26370,Women Tops & Tunics,10,default,regular,regular,round neck,casual,printed,solid,three-quarter sleeves,regular sleeves,ruffles
26371,Women Tops & Tunics,10,default,regular,regular,default,casual,solid,solid,three-quarter sleeves,regular sleeves,knitted
26372,Women Tops & Tunics,10,multicolor,fitted,regular,high,casual,printed,default,short sleeves,regular sleeves,knitted
26373,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,default
26374,Women Tops & Tunics,10,white,regular,regular,default,casual,solid,solid,three-quarter sleeves,regular sleeves,ruffles
26375,Women Tops & Tunics,10,red,fitted,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,ruffles
26376,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,default
26377,Women Tops & Tunics,10,maroon,regular,regular,round neck,casual,printed,typography,short sleeves,regular sleeves,waist tie-ups
26378,Women Tops & Tunics,10,default,regular,regular,round neck,casual,printed,floral,three-quarter sleeves,regular sleeves,default
26379,Women Tops & Tunics,10,maroon,regular,regular,square neck,casual,solid,solid,three-quarter sleeves,puff sleeves,default
26380,Women Tops & Tunics,10,green,regular,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted
26381,Women Tops & Tunics,10,blue,regular,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,knitted
26382,Women Tops & Tunics,10,maroon,fitted,crop,high,casual,printed,quirky,short sleeves,regular sleeves,knitted
26383,Women Tops & Tunics,10,maroon,regular,regular,round neck,casual,default,default,three-quarter sleeves,regular sleeves,default
26384,Women Tops & Tunics,10,black,fitted,crop,v-neck,casual,solid,solid,short sleeves,regular sleeves,knitted
26385,Women Tops & Tunics,10,green,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
26386,Women Tops & Tunics,10,peach,fitted,regular,square neck,party,solid,solid,short sleeves,default,knitted
26387,Women Tops & Tunics,10,default,default,regular,round neck,casual,printed,default,short sleeves,default,knitted
26388,Women Tops & Tunics,10,yellow,regular,regular,default,casual,solid,solid,short sleeves,default,default
26389,Women Tops & Tunics,10,red,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
26390,Women Tops & Tunics,10,black,regular,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted
26391,Women Tops & Tunics,10,blue,regular,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted
26392,Women Tops & Tunics,10,pink,regular,crop,round neck,casual,default,solid,long sleeves,regular sleeves,knitted
26393,Women Tops & Tunics,10,default,fitted,regular,square neck,casual,solid,solid,three-quarter sleeves,puff sleeves,ruffles
26394,Women Tops & Tunics,10,multicolor,default,crop,default,casual,printed,default,sleeveless,default,knitted
26395,Women Tops & Tunics,10,black,fitted,regular,round neck,casual,printed,floral,long sleeves,regular sleeves,knitted
26396,Women Tops & Tunics,10,red,fitted,crop,square neck,party,solid,solid,short sleeves,regular sleeves,waist tie-ups
26397,Women Tops & Tunics,10,red,regular,regular,v-neck,casual,printed,floral,three-quarter sleeves,regular sleeves,waist tie-ups
26398,Women Tops & Tunics,10,maroon,fitted,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,knitted
26399,Women Tops & Tunics,10,pink,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,default
26400,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,default
26401,Women Tops & Tunics,10,green,fitted,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,ruffles
26402,Women Tops & Tunics,10,default,regular,regular,round neck,casual,printed,typography,short sleeves,regular sleeves,applique
26403,Women Tops & Tunics,10,blue,fitted,crop,high,casual,solid,solid,short sleeves,regular sleeves,knitted
26404,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,default
26405,Women Tops & Tunics,10,green,regular,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted
26406,Women Tops & Tunics,10,white,fitted,crop,round neck,casual,solid,solid,sleeveless,sleeveless,knitted
26407,Women Tops & Tunics,10,green,regular,crop,square neck,party,solid,solid,short sleeves,regular sleeves,waist tie-ups
26408,Women Tops & Tunics,10,peach,fitted,regular,square neck,casual,solid,solid,short sleeves,puff sleeves,ruffles
26409,Women Tops & Tunics,10,black,fitted,crop,high,casual,solid,solid,short sleeves,regular sleeves,knitted
26410,Women Tops & Tunics,10,pink,default,regular,default,casual,default,floral,three-quarter sleeves,regular sleeves,waist tie-ups
26411,Women Tops & Tunics,10,maroon,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
26412,Women Tops & Tunics,10,white,regular,crop,round neck,casual,solid,solid,sleeveless,sleeveless,applique
26413,Women Tops & Tunics,10,navy blue,fitted,regular,square neck,casual,solid,solid,short sleeves,regular sleeves,knitted
26414,Women Tops & Tunics,10,blue,fitted,crop,square neck,casual,solid,solid,short sleeves,puff sleeves,knitted
26415,Women Tops & Tunics,10,red,default,regular,round neck,casual,printed,solid,short sleeves,regular sleeves,ruffles
26416,Women Tops & Tunics,10,maroon,fitted,regular,high,casual,printed,quirky,short sleeves,regular sleeves,knitted
26417,Women Tops & Tunics,10,multicolor,regular,regular,default,casual,printed,default,three-quarter sleeves,regular sleeves,default
26418,Women Tops & Tunics,10,white,fitted,regular,round neck,casual,printed,default,short sleeves,regular sleeves,knitted
26419,Women Tops & Tunics,10,default,regular,crop,round neck,casual,printed,graphic,sleeveless,sleeveless,default
26420,Women Tops & Tunics,10,default,regular,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,tie-ups
26421,Women Tops & Tunics,10,maroon,default,crop,round neck,casual,solid,solid,short sleeves,default,applique
26422,Women Tops & Tunics,10,peach,fitted,regular,square neck,party,solid,solid,short sleeves,puff sleeves,ruffles
26423,Women Tops & Tunics,10,pink,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,tie-ups
26424,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,tie-ups
26425,Women Tops & Tunics,10,black,regular,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,waist tie-ups
26426,Women Tops & Tunics,10,maroon,fitted,crop,high,casual,solid,solid,short sleeves,regular sleeves,knitted
26427,Women Tops & Tunics,10,blue,fitted,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,ruffles
26428,Women Tops & Tunics,10,white,regular,crop,round neck,casual,printed,graphic,sleeveless,sleeveless,tie-ups
26429,Women Tops & Tunics,10,default,regular,regular,square neck,casual,solid,solid,three-quarter sleeves,puff sleeves,knitted
26430,Women Tops & Tunics,10,yellow,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,applique
26431,Women Tops & Tunics,10,blue,fitted,crop,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted
26432,Women Tops & Tunics,10,green,default,regular,default,casual,default,floral,three-quarter sleeves,regular sleeves,default
26433,Women Tops & Tunics,10,black,fitted,regular,sweetheart neck,casual,solid,solid,long sleeves,regular sleeves,knitted
26434,Women Tops & Tunics,10,peach,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,knitted
26435,Women Tops & Tunics,10,yellow,fitted,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted
26436,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,default
26437,Women Tops & Tunics,10,maroon,default,regular,default,party,solid,solid,sleeveless,default,default
26438,Women Tops & Tunics,10,green,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,tie-ups
26439,Women Tops & Tunics,10,default,regular,regular,round neck,casual,printed,graphic,sleeveless,sleeveless,applique
26440,Women Tops & Tunics,10,default,fitted,regular,high,casual,solid,solid,short sleeves,regular sleeves,knitted
26441,Women Tops & Tunics,10,yellow,fitted,crop,square neck,casual,solid,solid,short sleeves,puff sleeves,ruffles
26442,Women Tops & Tunics,10,white,regular,regular,round neck,casual,printed,default,short sleeves,regular sleeves,waist tie-ups
26443,Women Tops & Tunics,10,black,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,ruffles
26444,Women Tops & Tunics,10,blue,default,crop,v-neck,casual,solid,solid,short sleeves,default,applique
26445,Women Tops & Tunics,10,pink,regular,crop,v-neck,casual,default,solid,short sleeves,regular sleeves,knitted
26446,Women Tops & Tunics,10,black,regular,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,applique
26447,Women Tops & Tunics,10,default,regular,regular,square neck,casual,solid,solid,three-quarter sleeves,puff sleeves,ruffles
26448,Women Tops & Tunics,10,black,fitted,regular,round neck,casual,printed,default,long sleeves,regular sleeves,waist tie-ups
26449,Women Tops & Tunics,10,white,regular,regular,round neck,casual,printed,typography,short sleeves,regular sleeves,tie-ups
26450,Women Tops & Tunics,10,green,fitted,regular,square neck,casual,solid,solid,short sleeves,puff sleeves,ruffles
26451,Women Tops & Tunics,10,white,fitted,crop,default,casual,solid,solid,sleeveless,default,knitted
26452,Women Tops & Tunics,10,navy blue,fitted,regular,square neck,casual,solid,solid,short sleeves,puff sleeves,knitted
26453,Women Tops & Tunics,10,green,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,default
26454,Women Tops & Tunics,10,yellow,regular,regular,round neck,casual,default,floral,three-quarter sleeves,regular sleeves,default
26455,Women Tops & Tunics,10,green,regular,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,default
26456,Women Tops & Tunics,10,black,fitted,crop,default,casual,solid,solid,sleeveless,default,knitted
26457,Women Tops & Tunics,10,white,regular,regular,default,casual,printed,floral,three-quarter sleeves,regular sleeves,default
26458,Women Tops & Tunics,10,multicolor,default,crop,default,casual,printed,default,sleeveless,default,default
26459,Women Tops & Tunics,10,yellow,fitted,crop,v-neck,casual,solid,solid,short sleeves,default,knitted
26460,Women Tops & Tunics,10,white,fitted,regular,square neck,casual,solid,solid,short sleeves,puff sleeves,ruffles
26461,Women Tops & Tunics,10,pink,fitted,regular,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted
26462,Women Tops & Tunics,10,default,regular,crop,round neck,casual,solid,solid,sleeveless,sleeveless,applique
26463,Women Tops & Tunics,10,multicolor,fitted,regular,high,casual,printed,default,long sleeves,regular sleeves,waist tie-ups
26464,Women Tops & Tunics,10,blue,regular,crop,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,ruffles
26465,Women Tops & Tunics,10,red,regular,regular,high,casual,solid,solid,short sleeves,default,ruffles
26466,Women Tops & Tunics,10,pink,regular,crop,square neck,party,solid,solid,short sleeves,regular sleeves,waist tie-ups
26467,Women Tops & Tunics,10,navy blue,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
26468,Women Tops & Tunics,10,yellow,boxy,crop,v-neck,casual,printed,typography,short sleeves,regular sleeves,default
26469,Women Tops & Tunics,10,maroon,fitted,regular,round neck,casual,solid,solid,three-quarter sleeves,puff sleeves,knitted
26470,Women Tops & Tunics,10,multicolor,default,crop,v-neck,casual,solid,solid,sleeveless,default,knitted
26471,Women Tops & Tunics,10,maroon,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,tie-ups
26472,Women Tops & Tunics,10,default,default,crop,v-neck,casual,solid,solid,short sleeves,default,applique
26473,Women Tops & Tunics,10,white,fitted,regular,square neck,casual,solid,solid,short sleeves,puff sleeves,ruffles
26474,Women Tops & Tunics,10,blue,regular,regular,v-neck,casual,solid,solid,short sleeves,puff sleeves,ruffles
26475,Women Tops & Tunics,10,blue,regular,regular,round neck,casual,default,default,short sleeves,regular sleeves,knitted
26476,Women Tops & Tunics,10,blue,fitted,regular,sweetheart neck,casual,solid,solid,long sleeves,regular sleeves,knitted
26477,Women Tops & Tunics,10,pink,fitted,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,knitted
26478,Women Tops & Tunics,10,blue,regular,regular,high,casual,solid,solid,short sleeves,default,knitted
26479,Women Tops & Tunics,10,red,fitted,crop,sweetheart neck,casual,solid,solid,long sleeves,regular sleeves,knitted
26480,Women Tops & Tunics,10,black,fitted,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,ruffles
26481,Women Tops & Tunics,10,yellow,boxy,crop,round neck,casual,printed,quirky,long sleeves,regular sleeves,default
26482,Women Tops & Tunics,10,blue,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,knitted
26483,Women Tops & Tunics,10,white,regular,regular,round neck,casual,printed,typography,short sleeves,regular sleeves,applique
26484,Women Tops & Tunics,10,white,fitted,crop,high,casual,default,default,sleeveless,sleeveless,knitted
26485,Women Tops & Tunics,10,blue,fitted,regular,high,casual,solid,solid,long sleeves,regular sleeves,knitted
26486,Women Tops & Tunics,10,yellow,fitted,crop,high,casual,solid,solid,short sleeves,regular sleeves,knitted
26487,Women Tops & Tunics,10,pink,regular,regular,round neck,casual,printed,floral,short sleeves,default,default
26488,Women Tops & Tunics,10,white,fitted,regular,square neck,casual,solid,solid,short sleeves,regular sleeves,waist tie-ups
26489,Women Tops & Tunics,10,black,regular,crop,square neck,casual,printed,floral,long sleeves,puff sleeves,ruffles
26490,Women Tops & Tunics,10,white,regular,regular,v-neck,casual,solid,solid,short sleeves,puff sleeves,ruffles
26491,Women Tops & Tunics,10,blue,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,default
26492,Women Tops & Tunics,10,peach,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,default
26493,Women Tops & Tunics,10,pink,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,default
26494,Women Tops & Tunics,10,yellow,boxy,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,default
26495,Women Tops & Tunics,10,pink,fitted,regular,square neck,casual,solid,solid,short sleeves,puff sleeves,knitted
26496,Women Tops & Tunics,10,white,regular,regular,v-neck,casual,solid,solid,short sleeves,regular sleeves,default
26497,Women Tops & Tunics,10,peach,fitted,crop,square neck,casual,solid,solid,short sleeves,regular sleeves,knitted
26498,Women Tops & Tunics,10,red,regular,regular,v-neck,casual,solid,solid,long sleeves,regular sleeves,default
26499,Women Tops & Tunics,10,navy blue,regular,regular,square neck,casual,solid,solid,three-quarter sleeves,puff sleeves,knitted
26500,Women Tops & Tunics,10,white,fitted,crop,high,casual,solid,solid,short sleeves,regular sleeves,knitted
26501,Women Tops & Tunics,10,navy blue,fitted,regular,round neck,casual,printed,default,short sleeves,regular sleeves,knitted
26502,Women Tops & Tunics,10,white,fitted,crop,high,casual,solid,solid,short sleeves,regular sleeves,knitted
26503,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,waist tie-ups
26504,Women Tops & Tunics,10,red,default,crop,v-neck,casual,solid,solid,short sleeves,regular sleeves,knitted
26505,Women Tops & Tunics,10,default,regular,regular,round neck,casual,printed,floral,three-quarter sleeves,regular sleeves,default
26506,Women Tops & Tunics,10,maroon,regular,regular,square neck,casual,solid,solid,short sleeves,puff sleeves,ruffles
26507,Women Tops & Tunics,10,white,regular,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,applique
26508,Women Tops & Tunics,10,black,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,knitted
26509,Women Tops & Tunics,10,maroon,regular,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,default
26510,Women Tops & Tunics,10,navy blue,default,regular,round neck,casual,default,default,sleeveless,sleeveless,applique
26511,Women Tops & Tunics,10,red,regular,crop,high,casual,solid,solid,sleeveless,sleeveless,knitted
26512,Women Tops & Tunics,10,pink,fitted,regular,sweetheart neck,casual,solid,solid,long sleeves,puff sleeves,knitted
26513,Women Tops & Tunics,10,white,fitted,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted
26514,Women Tops & Tunics,10,black,regular,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,applique
26515,Women Tops & Tunics,10,green,fitted,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,knitted
26516,Women Tops & Tunics,10,white,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,knitted
26517,Women Tops & Tunics,10,default,regular,regular,square neck,casual,solid,solid,three-quarter sleeves,puff sleeves,knitted
26518,Women Tops & Tunics,10,white,fitted,crop,high,casual,solid,solid,long sleeves,regular sleeves,ruffles
26519,Women Tops & Tunics,10,default,regular,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted
26520,Women Tops & Tunics,10,red,fitted,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted
26521,Women Tops & Tunics,10,pink,regular,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,applique
26522,Women Tops & Tunics,10,white,fitted,crop,default,casual,solid,solid,sleeveless,sleeveless,knitted
26523,Women Tops & Tunics,10,default,fitted,crop,high,casual,solid,solid,short sleeves,regular sleeves,knitted
26524,Women Tops & Tunics,10,maroon,default,regular,default,party,solid,floral,sleeveless,default,default
26525,Women Tops & Tunics,10,blue,regular,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,default
26526,Women Tops & Tunics,10,default,regular,regular,v-neck,casual,solid,solid,short sleeves,default,knitted
26527,Women Tops & Tunics,10,pink,fitted,regular,square neck,casual,solid,solid,short sleeves,puff sleeves,ruffles
26528,Women Tops & Tunics,10,white,fitted,crop,default,casual,printed,typography,sleeveless,default,knitted
26529,Women Tops & Tunics,10,blue,regular,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted
26530,Women Tops & Tunics,10,blue,fitted,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,knitted
26531,Women Tops & Tunics,10,yellow,regular,regular,v-neck,casual,solid,solid,short sleeves,default,knitted
26532,Women Tops & Tunics,10,red,default,regular,high,party,solid,solid,long sleeves,regular sleeves,default
26533,Women Tops & Tunics,10,peach,regular,regular,v-neck,casual,solid,solid,short sleeves,default,knitted
26534,Women Tops & Tunics,10,pink,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,default
26535,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,default
26536,Women Tops & Tunics,10,pink,default,regular,default,casual,default,floral,three-quarter sleeves,regular sleeves,waist tie-ups
26537,Women Tops & Tunics,10,white,regular,regular,round neck,casual,default,floral,long sleeves,regular sleeves,default
26538,Women Tops & Tunics,10,maroon,regular,crop,round neck,casual,printed,quirky,long sleeves,regular sleeves,tie-ups
26539,Women Tops & Tunics,10,yellow,fitted,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,ruffles
26540,Women Tops & Tunics,10,white,regular,regular,round neck,casual,printed,typography,sleeveless,sleeveless,tie-ups
26541,Women Tops & Tunics,10,yellow,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,knitted
26542,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,solid,solid,long sleeves,regular sleeves,tie-ups
26543,Women Tops & Tunics,10,green,regular,regular,high,casual,solid,solid,three-quarter sleeves,default,knitted
26544,Women Tops & Tunics,10,multicolor,regular,regular,round neck,casual,default,default,long sleeves,regular sleeves,ruffles
26545,Women Tops & Tunics,10,multicolor,fitted,regular,high,casual,printed,default,long sleeves,regular sleeves,waist tie-ups
26546,Women Tops & Tunics,10,peach,regular,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted
26547,Women Tops & Tunics,10,white,regular,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted
26548,Women Tops & Tunics,10,green,default,regular,round neck,casual,printed,graphic,short sleeves,regular sleeves,tie-ups
26549,Women Tops & Tunics,10,maroon,fitted,regular,sweetheart neck,casual,solid,solid,long sleeves,regular sleeves,knitted
26550,Women Tops & Tunics,10,pink,regular,regular,v-neck,casual,solid,solid,short sleeves,default,knitted
26551,Women Tops & Tunics,10,white,regular,regular,default,casual,printed,default,three-quarter sleeves,regular sleeves,default
26552,Women Tops & Tunics,10,black,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,waist tie-ups
26553,Women Tops & Tunics,10,white,regular,regular,round neck,casual,printed,graphic,short sleeves,regular sleeves,tie-ups
26554,Women Tops & Tunics,10,white,regular,regular,round neck,casual,printed,typography,short sleeves,regular sleeves,applique
26555,Women Tops & Tunics,10,peach,regular,regular,square neck,casual,solid,solid,short sleeves,puff sleeves,default
26556,Women Tops & Tunics,10,green,default,regular,round neck,casual,default,floral,three-quarter sleeves,regular sleeves,default
26557,Women Tops & Tunics,10,default,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,knitted
26558,Women Tops & Tunics,10,blue,regular,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,ruffles
26559,Women Tops & Tunics,10,red,regular,regular,round neck,casual,printed,floral,three-quarter sleeves,default,default
26560,Women Tops & Tunics,10,maroon,fitted,regular,square neck,casual,solid,solid,three-quarter sleeves,puff sleeves,knitted
26561,Women Tops & Tunics,10,yellow,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,default
26562,Women Tops & Tunics,10,black,fitted,crop,round neck,casual,printed,quirky,sleeveless,sleeveless,knitted
26563,Women Tops & Tunics,10,green,regular,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted
26564,Women Tops & Tunics,10,white,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,knitted
26565,Women Tops & Tunics,10,black,fitted,regular,square neck,casual,solid,solid,long sleeves,regular sleeves,knitted
26566,Women Tops & Tunics,10,blue,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,knitted
26567,Women Tops & Tunics,10,green,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,ruffles
26568,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,default
26569,Women Tops & Tunics,10,black,regular,regular,square neck,casual,printed,floral,three-quarter sleeves,regular sleeves,knitted
26570,Women Tops & Tunics,10,blue,fitted,crop,round neck,casual,solid,solid,three-quarter sleeves,regular sleeves,knitted
26571,Women Tops & Tunics,10,blue,default,regular,round neck,casual,default,default,sleeveless,sleeveless,knitted
26572,Women Tops & Tunics,10,yellow,regular,regular,v-neck,casual,solid,solid,short sleeves,default,knitted
26573,Women Tops & Tunics,10,default,regular,crop,round neck,casual,printed,typography,sleeveless,sleeveless,default
26574,Women Tops & Tunics,10,yellow,boxy,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,default
26575,Women Tops & Tunics,10,yellow,regular,regular,square neck,casual,solid,solid,three-quarter sleeves,puff sleeves,knitted
26576,Women Tops & Tunics,10,black,regular,regular,round neck,casual,solid,solid,three-quarter sleeves,default,default
26577,Women Tops & Tunics,10,multicolor,fitted,regular,high,casual,solid,solid,short sleeves,regular sleeves,knitted
26578,Women Tops & Tunics,10,default,default,crop,high,casual,default,default,sleeveless,sleeveless,applique
26579,Women Tops & Tunics,10,pink,regular,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,ruffles
26580,Women Tops & Tunics,10,yellow,fitted,crop,square neck,casual,solid,solid,three-quarter sleeves,regular sleeves,knitted
26581,Women Tops & Tunics,10,black,regular,regular,round neck,casual,printed,floral,three-quarter sleeves,regular sleeves,tie-ups
26582,Women Tops & Tunics,10,yellow,regular,crop,round neck,casual,solid,solid,long sleeves,regular sleeves,knitted
26583,Women Tops & Tunics,10,default,default,crop,high,casual,default,default,sleeveless,sleeveless,applique
26584,Women Tops & Tunics,10,black,regular,regular,v-neck,casual,solid,solid,short sleeves,default,knitted
26585,Women Tops & Tunics,10,navy blue,regular,regular,high,casual,solid,solid,three-quarter sleeves,default,knitted
26586,Women Tops & Tunics,10,peach,regular,regular,round neck,casual,solid,solid,short sleeves,default,knitted
26587,Women Tops & Tunics,10,red,regular,regular,round neck,casual,solid,solid,three-quarter sleeves,regular sleeves,knitted
26588,Women Tops & Tunics,10,maroon,regular,regular,round neck,casual,default,default,short sleeves,regular sleeves,knitted
26589,Women Tops & Tunics,10,default,regular,crop,round neck,casual,printed,graphic,sleeveless,sleeveless,default
26590,Women Tops & Tunics,10,pink,regular,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted
26591,Women Tops & Tunics,10,yellow,boxy,crop,round neck,casual,printed,graphic,long sleeves,default,default
26592,Women Tops & Tunics,10,white,boxy,crop,v-neck,casual,printed,typography,short sleeves,regular sleeves,default
26593,Women Tops & Tunics,10,navy blue,regular,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,ruffles
26594,Women Tops & Tunics,10,yellow,default,regular,round neck,casual,printed,graphic,sleeveless,sleeveless,default
26595,Women Tops & Tunics,10,white,fitted,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted
26596,Women Tops & Tunics,10,yellow,regular,regular,v-neck,casual,solid,solid,short sleeves,default,knitted
26597,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,waist tie-ups
26598,Women Tops & Tunics,10,pink,regular,regular,v-neck,casual,solid,solid,short sleeves,default,knitted
26599,Women Tops & Tunics,10,maroon,regular,regular,square neck,casual,solid,solid,three-quarter sleeves,puff sleeves,default
26600,Women Tops & Tunics,10,maroon,regular,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,ruffles
26601,Women Tops & Tunics,10,pink,regular,crop,round neck,casual,printed,graphic,three-quarter sleeves,regular sleeves,applique
26602,Women Tops & Tunics,10,peach,regular,crop,round neck,casual,solid,solid,long sleeves,regular sleeves,knitted
26603,Women Tops & Tunics,10,black,fitted,regular,square neck,casual,solid,solid,short sleeves,puff sleeves,ruffles
