id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10
1977,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
1978,Men Tshirts,5,multicolor,round,printed,default,short sleeves,,,,,
1979,Men Tshirts,5,multicolor,round,printed,default,short sleeves,,,,,
1980,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1981,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
1982,Men Tshirts,5,white,round,printed,typography,long sleeves,,,,,
1983,Men Tshirts,5,white,round,solid,solid,long sleeves,,,,,
1984,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
1985,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
1986,Men Tshirts,5,multicolor,round,printed,default,short sleeves,,,,,
1987,Men Tshirts,5,black,polo,solid,solid,short sleeves,,,,,
1988,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
1989,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
1990,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
1991,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
1992,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1993,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
1994,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
1995,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
1996,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
1997,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
1998,Men Tshirts,5,white,polo,printed,default,short sleeves,,,,,
1999,Men Tshirts,5,white,polo,solid,solid,short sleeves,,,,,
2000,Men Tshirts,5,multicolor,round,printed,default,long sleeves,,,,,
2001,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
2002,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
2003,Men Tshirts,5,multicolor,round,printed,default,short sleeves,,,,,
2004,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
2005,Men Tshirts,5,black,round,solid,solid,long sleeves,,,,,
2006,Men Tshirts,5,black,round,printed,typography,long sleeves,,,,,
2007,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
2008,Men Tshirts,5,default,round,solid,solid,short sleeves,,,,,
2009,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
2010,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2011,Men Tshirts,5,black,round,printed,typography,short sleeves,,,,,
2012,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
2013,Men Tshirts,5,black,round,solid,solid,long sleeves,,,,,
2014,Men Tshirts,5,default,polo,printed,default,short sleeves,,,,,
2015,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2016,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2017,Men Tshirts,5,default,round,solid,solid,long sleeves,,,,,
2018,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
2019,Men Tshirts,5,black,round,printed,typography,short sleeves,,,,,
2020,Men Tshirts,5,default,round,solid,solid,long sleeves,,,,,
2021,Men Tshirts,5,default,round,printed,typography,short sleeves,,,,,
2022,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2023,Men Tshirts,5,black,polo,solid,solid,short sleeves,,,,,
2024,Men Tshirts,5,default,round,printed,typography,short sleeves,,,,,
2025,Men Tshirts,5,multicolor,round,printed,default,short sleeves,,,,,
2026,Men Tshirts,5,black,round,printed,typography,long sleeves,,,,,
2027,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2028,Men Tshirts,5,black,polo,solid,solid,short sleeves,,,,,
2029,Men Tshirts,5,default,round,solid,solid,long sleeves,,,,,
2030,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
2031,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2032,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
2033,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
2034,Men Tshirts,5,black,polo,solid,solid,short sleeves,,,,,
2035,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
2036,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
2037,Men Tshirts,5,default,round,printed,typography,short sleeves,,,,,
2038,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
2039,Men Tshirts,5,default,polo,printed,default,short sleeves,,,,,
2040,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2041,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
2042,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
2043,Men Tshirts,5,default,round,solid,default,long sleeves,,,,,
2044,Men Tshirts,5,black,round,printed,default,long sleeves,,,,,
2045,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2046,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
2047,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
2048,Men Tshirts,5,black,round,printed,typography,long sleeves,,,,,
2049,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
2050,Men Tshirts,5,multicolor,round,printed,default,long sleeves,,,,,
2051,Men Tshirts,5,default,polo,printed,default,short sleeves,,,,,
2052,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
2053,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
2054,Men Tshirts,5,multicolor,round,printed,typography,long sleeves,,,,,
2055,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
2056,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
2057,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2058,Men Tshirts,5,white,round,printed,typography,long sleeves,,,,,
2059,Men Tshirts,5,default,round,solid,solid,short sleeves,,,,,
2060,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
2061,Men Tshirts,5,white,round,printed,typography,long sleeves,,,,,
2062,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2063,Men Tshirts,5,multicolor,round,printed,default,long sleeves,,,,,
2064,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
2065,Men Tshirts,5,multicolor,round,printed,default,long sleeves,,,,,
2066,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2067,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
2068,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2069,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2070,Men Tshirts,5,default,round,solid,default,short sleeves,,,,,
2071,Men Tshirts,5,default,polo,printed,default,short sleeves,,,,,
2072,Men Tshirts,5,multicolor,round,printed,default,long sleeves,,,,,
2073,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
2074,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2075,Men Tshirts,5,black,polo,solid,solid,short sleeves,,,,,
2076,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2077,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
2078,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
2079,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2080,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
2081,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
2082,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2083,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
2084,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2085,Men Tshirts,5,white,round,printed,typography,long sleeves,,,,,
2086,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
2087,Men Tshirts,5,default,round,solid,solid,long sleeves,,,,,
2088,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2089,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2090,Men Tshirts,5,default,round,printed,default,long sleeves,,,,,
2091,Men Tshirts,5,black,polo,solid,solid,short sleeves,,,,,
2092,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2093,Men Tshirts,5,black,round,printed,typography,short sleeves,,,,,
2094,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2095,Men Tshirts,5,black,round,printed,typography,short sleeves,,,,,
2096,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
2097,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
2098,Men Tshirts,5,default,round,printed,typography,short sleeves,,,,,
2099,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2100,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2101,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2102,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
2103,Men Tshirts,5,default,polo,printed,default,short sleeves,,,,,
2104,Men Tshirts,5,white,round,printed,typography,long sleeves,,,,,
2105,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2106,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2107,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2108,Men Tshirts,5,black,polo,solid,solid,short sleeves,,,,,
2109,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
2110,Men Tshirts,5,multicolor,round,solid,solid,short sleeves,,,,,
2111,Men Tshirts,5,multicolor,round,printed,default,long sleeves,,,,,
2112,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
2113,Men Tshirts,5,black,round,printed,typography,long sleeves,,,,,
2114,Men Tshirts,5,default,round,solid,solid,long sleeves,,,,,
2115,Men Tshirts,5,multicolor,round,printed,default,short sleeves,,,,,
2116,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2117,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2118,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
2119,Men Tshirts,5,white,polo,solid,solid,short sleeves,,,,,
2120,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2121,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
2122,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
2123,Men Tshirts,5,default,polo,printed,default,short sleeves,,,,,
2124,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
2125,Men Tshirts,5,white,polo,solid,solid,short sleeves,,,,,
2126,Men Tshirts,5,default,round,printed,solid,short sleeves,,,,,
2127,Men Tshirts,5,black,round,printed,default,long sleeves,,,,,
2128,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
2129,Men Tshirts,5,default,round,printed,typography,short sleeves,,,,,
2130,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
2131,Men Tshirts,5,black,round,printed,default,long sleeves,,,,,
2132,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
2133,Men Tshirts,5,black,round,printed,typography,short sleeves,,,,,
2134,Men Tshirts,5,default,polo,printed,default,short sleeves,,,,,
2135,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
2136,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
2137,Men Tshirts,5,default,round,solid,solid,long sleeves,,,,,
2138,Men Tshirts,5,multicolor,round,printed,default,short sleeves,,,,,
2139,Men Tshirts,5,default,round,printed,typography,short sleeves,,,,,
2140,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
2141,Men Tshirts,5,black,round,printed,typography,short sleeves,,,,,
2142,Men Tshirts,5,white,polo,solid,solid,short sleeves,,,,,
2143,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2144,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
2145,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
2146,Men Tshirts,5,default,polo,printed,default,short sleeves,,,,,
2147,Men Tshirts,5,multicolor,round,printed,default,short sleeves,,,,,
2148,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
2149,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
2150,Men Tshirts,5,multicolor,round,printed,default,short sleeves,,,,,
2151,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
2152,Men Tshirts,5,default,polo,printed,default,short sleeves,,,,,
2153,Men Tshirts,5,multicolor,round,printed,solid,long sleeves,,,,,
2154,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2155,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
2156,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
2157,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2158,Men Tshirts,5,black,polo,solid,solid,short sleeves,,,,,
2159,Men Tshirts,5,default,round,printed,typography,short sleeves,,,,,
2160,Men Tshirts,5,white,polo,printed,default,short sleeves,,,,,
2161,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
2162,Men Tshirts,5,black,polo,solid,solid,short sleeves,,,,,
2163,Men Tshirts,5,default,round,solid,solid,short sleeves,,,,,
2164,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
2165,Men Tshirts,5,default,round,solid,solid,long sleeves,,,,,
2166,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
2167,Men Tshirts,5,black,round,solid,solid,long sleeves,,,,,
2168,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2169,Men Tshirts,5,default,polo,printed,default,short sleeves,,,,,
2170,Men Tshirts,5,black,polo,solid,solid,short sleeves,,,,,
2171,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
2172,Men Tshirts,5,multicolor,round,printed,typography,short sleeves,,,,,
2173,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
2174,Men Tshirts,5,default,polo,printed,default,short sleeves,,,,,
2175,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
2176,Men Tshirts,5,white,polo,solid,solid,short sleeves,,,,,
2177,Men Tshirts,5,black,round,printed,typography,long sleeves,,,,,
2178,Men Tshirts,5,white,polo,solid,solid,short sleeves,,,,,
2179,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2180,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
2181,Men Tshirts,5,multicolor,round,solid,default,short sleeves,,,,,
2182,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2183,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
2184,Men Tshirts,5,black,round,solid,solid,long sleeves,,,,,
2185,Men Tshirts,5,multicolor,round,printed,default,short sleeves,,,,,
2186,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2187,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
2188,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
2189,Men Tshirts,5,multicolor,round,printed,default,long sleeves,,,,,
2190,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2191,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
2192,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2193,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
2194,Men Tshirts,5,black,polo,solid,solid,short sleeves,,,,,
2195,Men Tshirts,5,default,round,solid,solid,long sleeves,,,,,
2196,Men Tshirts,5,multicolor,round,printed,default,long sleeves,,,,,
2197,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2198,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2199,Men Tshirts,5,black,round,printed,typography,short sleeves,,,,,
2200,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
2201,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
2202,Men Tshirts,5,black,round,solid,solid,long sleeves,,,,,
2203,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
2204,Men Tshirts,5,multicolor,round,printed,typography,long sleeves,,,,,
2205,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
2206,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
2207,Men Tshirts,5,default,polo,printed,default,short sleeves,,,,,
2208,Men Tshirts,5,white,round,solid,solid,long sleeves,,,,,
2209,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
2210,Men Tshirts,5,black,polo,solid,solid,short sleeves,,,,,
2211,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
2212,Men Tshirts,5,white,round,printed,typography,long sleeves,,,,,
2213,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
2214,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2215,Men Tshirts,5,white,round,solid,solid,short sleeves,,,,,
2216,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
2217,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
2218,Men Tshirts,5,multicolor,round,printed,default,long sleeves,,,,,
2219,Men Tshirts,5,black,round,printed,typography,short sleeves,,,,,
2220,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
2221,Men Tshirts,5,default,round,solid,solid,long sleeves,,,,,
2222,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
2223,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
2224,Men Tshirts,5,black,round,solid,solid,long sleeves,,,,,
2225,Men Tshirts,5,black,round,printed,typography,short sleeves,,,,,
2226,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
2227,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
2228,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2229,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
2230,Men Tshirts,5,multicolor,round,printed,default,long sleeves,,,,,
2231,Men Tshirts,5,black,round,solid,solid,short sleeves,,,,,
2232,Men Tshirts,5,default,round,solid,solid,short sleeves,,,,,
2233,Men Tshirts,5,black,round,solid,solid,long sleeves,,,,,
2234,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2235,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2236,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
2237,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2238,Men Tshirts,5,white,polo,solid,solid,short sleeves,,,,,
2239,Men Tshirts,5,white,polo,solid,solid,short sleeves,,,,,
2240,Men Tshirts,5,white,round,printed,typography,long sleeves,,,,,
2241,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
2242,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
2243,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2244,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
2245,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
2246,Men Tshirts,5,white,round,printed,typography,long sleeves,,,,,
2247,Men Tshirts,5,white,polo,solid,solid,short sleeves,,,,,
2248,Men Tshirts,5,black,polo,solid,default,short sleeves,,,,,
2249,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
2250,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
2251,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2252,Men Tshirts,5,white,round,printed,solid,long sleeves,,,,,
2253,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
2254,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
2255,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2256,Men Tshirts,5,white,round,solid,solid,long sleeves,,,,,
2257,Men Tshirts,5,black,round,printed,typography,short sleeves,,,,,
2258,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
2259,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2260,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
2261,Men Tshirts,5,default,round,solid,solid,short sleeves,,,,,
2262,Men Tshirts,5,black,round,printed,typography,short sleeves,,,,,
2263,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2264,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
2265,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
2266,Men Tshirts,5,default,round,printed,default,long sleeves,,,,,
2267,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
2268,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
2269,Men Tshirts,5,default,polo,printed,default,long sleeves,,,,,
2270,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
2271,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2272,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2273,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
2274,Men Tshirts,5,white,polo,solid,solid,short sleeves,,,,,
2275,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
2276,Men Tshirts,5,black,round,solid,solid,short sleeves,,,,,
2277,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
2278,Men Tshirts,5,default,polo,printed,default,short sleeves,,,,,
2279,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
2280,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
2281,Men Tshirts,5,black,round,printed,typography,long sleeves,,,,,
2282,Men Tshirts,5,default,round,printed,typography,short sleeves,,,,,
2283,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2284,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2285,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
2286,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
2287,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
2288,Men Tshirts,5,multicolor,round,printed,default,long sleeves,,,,,
2289,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
2290,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2291,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2292,Men Tshirts,5,black,round,printed,typography,short sleeves,,,,,
2293,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
2294,Men Tshirts,5,multicolor,round,printed,default,short sleeves,,,,,
2295,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2296,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
2297,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2298,Men Tshirts,5,white,polo,solid,solid,short sleeves,,,,,
2299,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2300,Men Tshirts,5,default,polo,printed,default,short sleeves,,,,,
2301,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2302,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2303,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2304,Men Tshirts,5,default,round,solid,solid,short sleeves,,,,,
2305,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
2306,Men Tshirts,5,black,round,solid,solid,short sleeves,,,,,
2307,Men Tshirts,5,black,round,printed,typography,short sleeves,,,,,
2308,Men Tshirts,5,black,round,printed,typography,short sleeves,,,,,
2309,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
2310,Men Tshirts,5,multicolor,round,printed,default,short sleeves,,,,,
2311,Men Tshirts,5,multicolor,round,printed,default,short sleeves,,,,,
2312,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
2313,Men Tshirts,5,black,round,printed,typography,short sleeves,,,,,
2314,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
2315,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
2316,Men Tshirts,5,black,round,solid,solid,long sleeves,,,,,
2317,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
2318,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
2319,Men Tshirts,5,default,round,printed,solid,short sleeves,,,,,
2320,Men Tshirts,5,white,round,solid,solid,short sleeves,,,,,
2321,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
2322,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2323,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
2324,Men Tshirts,5,multicolor,round,printed,default,long sleeves,,,,,
2325,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
2326,Men Tshirts,5,black,round,solid,solid,long sleeves,,,,,
2327,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
2328,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
2329,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
2330,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
2331,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
2332,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
2333,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
2334,Men Tshirts,5,multicolor,round,printed,default,short sleeves,,,,,
2335,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2336,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
2337,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
2338,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2339,Men Tshirts,5,multicolor,round,printed,default,short sleeves,,,,,
2340,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
2341,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
2342,Men Tshirts,5,multicolor,round,printed,typography,long sleeves,,,,,
2343,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
2344,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
2345,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
2346,Men Tshirts,5,black,polo,solid,solid,short sleeves,,,,,
2347,Men Tshirts,5,white,polo,solid,solid,short sleeves,,,,,
2348,Men Tshirts,5,white,round,printed,typography,short sleeves,,,,,
2349,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
2350,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
2351,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
2352,Men Tshirts,5,default,round,printed,default,short sleeves,,,,,
2353,Men Tshirts,5,black,polo,solid,solid,short sleeves,,,,,
2354,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
2355,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2356,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
2357,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
2358,Men Tshirts,5,multicolor,round,printed,typography,long sleeves,,,,,
2359,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
2360,Men Tshirts,5,black,round,printed,typography,short sleeves,,,,,
2361,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2362,Men Tshirts,5,black,polo,solid,solid,short sleeves,,,,,
2363,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
2364,Men Tshirts,5,black,round,printed,typography,short sleeves,,,,,
2365,Men Tshirts,5,black,round,printed,default,short sleeves,,,,,
2366,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
2367,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2368,Men Tshirts,5,black,round,solid,solid,long sleeves,,,,,
2369,Men Tshirts,5,white,round,printed,default,short sleeves,,,,,
2370,Men Tshirts,5,black,polo,solid,solid,short sleeves,,,,,
2371,Men Tshirts,5,white,polo,solid,solid,short sleeves,,,,,
2372,Men Tshirts,5,white,round,printed,typography,long sleeves,,,,,
2373,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
2374,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
2375,Men Tshirts,5,black,polo,solid,solid,short sleeves,,,,,
2376,Men Tshirts,5,white,round,printed,default,long sleeves,,,,,
2377,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,,,,,
2378,Men Tshirts,5,default,round,solid,solid,long sleeves,,,,,
2379,Men Tshirts,5,default,polo,solid,solid,short sleeves,,,,,
